Month,Day,Year,AAL,ACB,AMD,BA,GD,GOOG,LMT,MU,NOC,NRT,RTN,USO,ZN,^GSPC
1.0,10.0,2018.0,53.779999,10.64,11.96,320.26001,204.75,1102.609985,331.049988,43.310001,307.609985,8.66,193.479996,12.68,2.26,2748.22998
1.0,11.0,2018.0,56.419998,9.75,12.14,328.119995,205.509995,1105.52002,331.130005,42.82,309.549988,8.9,193.350006,12.7,2.29,2767.560059
1.0,12.0,2018.0,58.470001,8.3,12.02,336.209991,210.589996,1122.26001,336.25,42.810001,315.149994,9.03,197.460007,12.87,2.3,2786.23999
1.0,16.0,2018.0,57.98,9.62,11.91,335.160004,206.330002,1121.76001,330.109985,42.919998,312.540009,8.91,195.729996,12.76,2.2,2776.419922
1.0,17.0,2018.0,58.16,9.92,12.18,351.01001,208.520004,1131.97998,334.859985,44.259997999999996,317.51001,8.91,196.990005,12.78,2.15,2802.560059
1.0,18.0,2018.0,58.34,10.468,12.47,340.160004,207.800003,1129.790039,333.0,43.990002000000004,314.299988,8.87,195.710007,12.76,2.17,2798.030029
1.0,19.0,2018.0,58.060001,10.77,12.59,337.730011,209.100006,1137.51001,332.0,42.75,316.369995,8.93,196.679993,12.72,2.21,2810.300049
1.0,22.0,2018.0,58.099998,11.65,12.65,338.0,208.199997,1155.810059,329.0,42.880001,315.140015,8.89,196.369995,12.78,2.18,2832.969971
1.0,23.0,2018.0,58.290001,11.939,12.94,335.589996,207.479996,1169.969971,328.700012,43.950001,313.480011,8.84,196.229996,12.97,2.21,2839.1298829999996
1.0,24.0,2018.0,54.790001,11.351,12.71,334.690002,219.270004,1164.23999,330.48999,43.080002,313.459991,8.66,198.089996,13.22,2.17,2837.540039
1.0,25.0,2018.0,53.049999,10.64,12.41,343.109985,226.52999900000003,1170.369995,334.720001,43.009997999999996,325.0,8.57,202.839996,13.06,2.17,2839.25
1.0,26.0,2018.0,53.07,10.81,12.95,343.22000099999997,226.240005,1175.839966,344.899994,43.669998,335.559998,8.6,208.910004,13.24,2.28,2872.8701170000004
1.0,29.0,2018.0,52.68,10.49,13.32,340.820007,225.5,1175.579956,351.420013,43.290001000000004,338.339996,8.62,211.220001,13.11,2.22,2853.530029
1.0,30.0,2018.0,52.59,9.446,12.87,337.709991,224.27999900000003,1163.689941,350.390015,41.669998,339.459991,8.53,209.179993,12.9,2.14,2822.429932
1.0,31.0,2018.0,54.32,9.547,13.74,354.369995,222.479996,1169.939941,354.850006,43.720001,340.5299990000001,8.56,208.940002,12.98,2.11,2823.810059
2.0,1.0,2018.0,53.880001,8.35,13.25,356.940002,225.210007,1167.699951,357.380005,42.490002000000004,342.859985,8.6,210.850006,13.24,2.69,2821.97998
2.0,2.0,2018.0,52.099998,6.86,12.45,348.910004,221.720001,1111.900024,352.660004,40.82,336.790009,8.57,206.800003,13.04,2.51,2762.1298829999996
2.0,5.0,2018.0,49.759998,7.37,11.57,328.880005,211.220001,1055.800049,336.459991,39.400002,322.369995,8.0,198.360001,12.77,2.41,2648.939941
2.0,6.0,2018.0,51.18,9.22,11.65,340.910004,212.460007,1080.599976,337.589996,43.880001,327.5,8.16,201.130005,12.7,2.3,2695.139893
2.0,7.0,2018.0,51.400002,8.87,11.6,348.119995,214.949997,1048.579956,345.429993,42.009997999999996,337.660004,8.29,204.320007,12.37,2.3,2681.659912
2.0,8.0,2018.0,48.599998,8.84,11.22,329.660004,206.050003,1001.5200199999999,334.299988,40.0,324.01001,8.43,198.740005,12.09,2.24,2581.0
2.0,9.0,2018.0,48.360001,8.988999999999997,11.31,332.829987,212.100006,1037.780029,341.420013,40.41,332.690002,8.31,204.520004,11.86,2.27,2619.550049
2.0,12.0,2018.0,50.09,9.0,11.68,343.799988,209.529999,1051.939941,345.809998,42.189999,337.440002,8.24,207.520004,11.89,2.3,2656.0
2.0,13.0,2018.0,50.869999,8.85,11.78,343.160004,211.809998,1052.099976,350.230011,42.630001,343.359985,8.12,209.529999,11.87,4.3,2662.939941
2.0,14.0,2018.0,51.07,8.9,12.2,344.850006,218.25,1069.699951,354.660004,43.450001,349.619995,8.18,212.580002,12.18,4.35,2698.6298829999996
2.0,15.0,2018.0,51.669998,8.714,12.19,356.459991,225.399994,1089.52002,361.0,43.5,356.910004,8.09,218.179993,12.33,4.04,2731.199951
2.0,16.0,2018.0,51.580002,8.07,11.82,355.040009,224.190002,1094.800049,360.529999,44.209998999999996,356.0,8.3,217.729996,12.38,4.04,2732.219971
2.0,20.0,2018.0,51.720001,8.699,12.02,353.350006,221.830002,1102.459961,358.690002,44.900002,350.359985,8.25,216.539993,12.39,4.47,2716.26001
2.0,21.0,2018.0,52.779999,8.42,11.72,352.369995,220.75,1111.339966,357.059998,44.540001000000004,350.820007,8.2,215.800003,12.29,4.19,2701.330078
2.0,22.0,2018.0,52.98,8.46,11.84,355.920013,220.139999,1106.630005,355.410004,44.25,348.630005,8.0,215.360001,12.59,4.18,2703.959961
2.0,23.0,2018.0,53.389999,8.351,12.07,356.660004,221.0,1126.790039,358.690002,46.529999,351.51001,8.24,218.240005,12.77,4.28,2747.300049
2.0,26.0,2018.0,55.0,8.04,12.42,363.480011,226.77999900000003,1143.75,358.700012,47.98,355.089996,8.21,219.860001,12.86,4.37,2779.600098
2.0,27.0,2018.0,54.259998,7.75,12.53,364.640015,223.889999,1118.290039,358.170013,48.580002,353.660004,8.34,219.190002,12.65,4.08,2744.280029
2.0,28.0,2018.0,54.25,8.1,12.11,362.209991,222.449997,1104.72998,352.440002,48.810001,350.040009,8.25,217.50999500000003,12.37,4.06,2713.830078
3.0,1.0,2018.0,53.48,8.4,11.9,349.690002,219.149994,1069.52002,339.690002,47.619999,339.540009,8.17,211.360001,12.35,4.04,2677.669922
3.0,2.0,2018.0,53.18,8.23,11.81,344.670013,223.339996,1078.920044,341.720001,49.110001000000004,343.049988,8.38,214.77999900000003,12.37,4.2,2691.25
3.0,5.0,2018.0,53.189999,8.66,11.91,352.75,224.639999,1090.930054,342.359985,52.029999,344.790009,8.45,215.0,12.59,4.17,2720.939941
3.0,6.0,2018.0,53.57,9.13,11.76,348.920013,224.809998,1095.060059,339.5,53.740002000000004,341.869995,8.52,213.240005,12.57,4.17,2728.1201170000004
3.0,7.0,2018.0,54.110001,8.72,12.24,347.040009,226.27999900000003,1109.640015,342.200012,53.970001,346.820007,8.52,214.360001,12.35,4.43,2726.800049
3.0,8.0,2018.0,54.790001,8.69,11.97,348.730011,226.649994,1126.0,341.7799990000001,55.220001,346.359985,8.5,214.089996,12.15,4.65,2738.969971
3.0,9.0,2018.0,56.07,8.85,11.7,354.519989,229.949997,1160.040039,340.48999,54.59,349.640015,8.62,214.809998,12.47,4.68,2786.570068
3.0,12.0,2018.0,56.5,9.08,11.52,344.190002,224.639999,1164.5,333.100006,59.369999,344.720001,8.66,210.039993,12.37,4.65,2783.02002
3.0,13.0,2018.0,56.23,8.81,11.64,338.670013,223.350006,1138.170044,333.459991,59.43,344.329987,8.4,210.619995,12.24,4.38,2765.310059
3.0,14.0,2018.0,55.279999,8.73,11.36,330.26001,221.690002,1149.48999,331.679993,59.779999,340.100006,8.42,208.309998,12.28,4.56,2749.47998
3.0,15.0,2018.0,55.169998,8.62,11.46,329.980011,222.600006,1149.579956,333.230011,58.84,340.820007,8.35,208.580002,12.34,4.87,2747.330078
3.0,16.0,2018.0,55.400002,8.29,11.47,330.47000099999997,222.740005,1135.72998,331.399994,60.580002,338.630005,8.4,210.080002,12.55,5.05,2752.01001
3.0,19.0,2018.0,54.619999,8.28,11.43,331.76001,223.899994,1099.819946,335.25,60.139998999999996,344.929993,8.43,210.75,12.55,5.17,2712.919922
3.0,20.0,2018.0,55.32,7.89,11.11,337.630005,225.380005,1097.709961,335.600006,61.150002,347.579987,8.54,213.050003,12.81,5.21,2716.939941
3.0,21.0,2018.0,54.09,7.819,11.26,337.100006,223.75,1090.880005,335.470001,61.07,347.220001,8.49,213.479996,13.18,5.53,2711.929932
3.0,22.0,2018.0,52.310001,7.47,10.91,319.609985,218.369995,1049.079956,327.149994,58.919998,338.829987,8.41,209.110001,12.95,5.18,2643.689941
3.0,23.0,2018.0,51.009998,7.869,10.63,321.0,218.809998,1021.570007,336.309998,54.209998999999996,345.769989,8.39,214.570007,13.28,5.22,2588.26001
3.0,26.0,2018.0,51.860001,7.701,10.44,328.97000099999997,223.470001,1053.209961,343.929993,55.560001,355.230011,8.31,218.729996,13.21,5.35,2658.550049
3.0,27.0,2018.0,50.900002,7.397,10.0,321.119995,221.070007,1005.099976,338.850006,52.400002,349.290009,8.22,215.110001,13.08,4.69,2612.6201170000004
3.0,28.0,2018.0,50.849998,7.0,9.81,320.019989,217.27999900000003,1004.5599980000001,335.329987,51.490002000000004,344.709991,8.3,211.059998,13.04,3.96,2605.0
3.0,29.0,2018.0,51.959999,7.27,10.05,327.880005,220.899994,1031.790039,337.929993,52.139998999999996,349.119995,8.28,215.820007,13.09,4.76,2640.8701170000004
4.0,2.0,2018.0,49.779999,6.85,9.53,322.440002,218.880005,1006.4699710000001,333.0,50.060001,345.519989,8.59,211.970001,12.74,4.39,2581.8798829999996
4.0,3.0,2018.0,51.470001,6.27,9.55,330.820007,220.320007,1013.409973,334.709991,51.549999,346.040009,8.49,214.050003,12.81,4.62,2614.449951
4.0,4.0,2018.0,52.040001,6.0,9.77,327.440002,218.539993,1025.140015,341.790009,53.389998999999996,353.440002,8.49,217.0,12.82,4.5,2644.689941
4.0,5.0,2018.0,52.139999,6.647,10.02,336.399994,221.220001,1027.810059,346.649994,49.84,360.02999900000015,8.33,219.389999,12.83,4.35,2662.840088
4.0,6.0,2018.0,50.290001,6.323,9.61,326.119995,215.740005,1007.0399779999999,334.660004,48.459998999999996,351.720001,8.1,215.910004,12.51,4.41,2604.469971
4.0,9.0,2018.0,49.82,5.824,9.53,322.480011,214.960007,1015.4500119999999,335.910004,47.959998999999996,347.589996,8.48,217.220001,12.77,4.34,2613.159912
4.0,10.0,2018.0,47.459999,6.23,9.98,334.829987,214.449997,1031.640015,339.359985,50.48,346.73999,8.42,218.110001,13.25,4.54,2656.8701170000004
4.0,11.0,2018.0,45.400002,6.33,9.82,327.359985,216.320007,1019.9699710000001,339.440002,50.48,346.649994,8.55,218.389999,13.45,4.87,2642.189941
4.0,12.0,2018.0,46.57,6.39,10.08,337.480011,218.220001,1032.51001,342.880005,52.59,352.049988,8.49,220.940002,13.52,4.58,2663.98999
4.0,13.0,2018.0,45.869999,6.91,9.93,329.2799990000001,218.410004,1029.27002,342.600006,52.23,350.600006,8.6,222.00999500000003,13.55,4.59,2656.300049
4.0,16.0,2018.0,46.400002,7.107,10.09,331.769989,218.399994,1037.97998,345.700012,51.650002,351.75,8.48,225.089996,13.38,4.37,2677.840088
4.0,17.0,2018.0,45.75,6.76,10.52,336.72000099999997,221.410004,1074.160034,349.140015,52.259997999999996,355.040009,8.75,227.110001,13.41,4.29,2706.389893
4.0,18.0,2018.0,47.759998,6.85,10.36,341.0,225.490005,1072.079956,351.149994,54.009997999999996,357.700012,8.93,227.059998,13.88,4.32,2708.639893
4.0,19.0,2018.0,46.880001,6.89,10.11,340.640015,224.979996,1087.699951,353.380005,51.419998,358.019989,8.87,228.059998,13.77,4.29,2693.1298829999996
4.0,20.0,2018.0,46.779999,6.75,9.99,338.670013,223.110001,1072.959961,351.98999,50.619999,355.920013,8.5,227.350006,13.75,4.24,2670.139893
4.0,23.0,2018.0,46.68,6.24,10.04,338.839996,225.960007,1067.449951,358.600006,49.02,356.119995,8.67,228.130005,13.92,4.04,2670.290039
4.0,24.0,2018.0,45.689999,6.45,10.09,329.059998,222.020004,1019.9799800000001,336.48999,47.110001000000004,341.519989,8.53,218.800003,13.68,4.07,2634.560059
4.0,25.0,2018.0,45.25,6.06,9.71,342.859985,214.52999900000003,1021.179993,329.5,47.599998,332.619995,8.75,213.690002,13.72,4.19,2639.399902
4.0,26.0,2018.0,42.369999,6.02,11.04,342.790009,211.75,1040.040039,330.399994,50.139998999999996,333.959991,8.6,211.070007,13.77,4.15,2666.939941
4.0,27.0,2018.0,43.400002,5.98,11.11,340.880005,203.710007,1030.050049,322.0299990000001,47.52,321.850006,8.69,203.960007,13.73,4.1,2669.909912
4.0,30.0,2018.0,42.93,6.299,10.88,333.559998,201.309998,1017.330017,320.839996,45.98,322.040009,8.72,204.940002,13.8,4.32,2648.050049
5.0,1.0,2018.0,43.360001,6.12,11.13,329.540009,197.300003,1037.310059,308.459991,46.790001000000004,307.220001,8.55,202.080002,13.61,4.14,2654.800049
5.0,2.0,2018.0,42.240002,6.1789999999999985,10.97,324.190002,195.679993,1024.380005,305.700012,45.889998999999996,307.160004,8.62,201.080002,13.67,4.15,2635.669922
5.0,3.0,2018.0,42.110001,6.23,10.93,330.690002,195.0,1023.7199710000001,309.929993,46.619999,315.679993,8.7,201.529999,13.82,4.08,2629.72998
5.0,4.0,2018.0,42.860001,6.257999999999999,11.28,334.429993,195.070007,1048.209961,311.440002,47.580002,313.850006,8.61,202.539993,14.09,4.15,2663.419922
5.0,7.0,2018.0,42.439999,6.28,11.59,340.429993,196.449997,1054.790039,317.709991,48.48,317.130005,8.77,205.169998,14.1,4.27,2672.6298829999996
5.0,8.0,2018.0,43.0,6.027,11.61,338.369995,199.619995,1053.910034,324.190002,48.57,329.269989,9.06,210.399994,14.06,4.54,2671.919922
5.0,9.0,2018.0,41.5,6.221,11.95,344.5,201.050003,1082.76001,326.119995,51.009997999999996,327.589996,8.99,212.229996,14.37,4.37,2697.790039
5.0,10.0,2018.0,42.040001,6.23,12.13,344.070007,201.669998,1097.569946,324.48999,52.66,326.410004,9.05,212.610001,14.41,4.26,2723.070068
5.0,11.0,2018.0,42.599998,6.3,11.95,342.459991,203.919998,1098.26001,324.040009,51.82,325.299988,8.96,213.830002,14.25,4.22,2727.719971
5.0,14.0,2018.0,42.459999,6.18,12.23,344.589996,203.070007,1100.199951,319.079987,53.0,318.720001,9.16,209.190002,14.38,4.23,2730.1298829999996
5.0,15.0,2018.0,43.189999,6.04,12.45,342.119995,201.649994,1079.22998,319.769989,54.009997999999996,319.970001,8.81,209.399994,14.4,4.09,2711.449951
5.0,16.0,2018.0,44.060001,5.849,12.82,340.97000099999997,200.5,1081.77002,319.329987,56.5,321.160004,9.38,210.149994,14.46,4.07,2722.459961
5.0,17.0,2018.0,43.630001,5.625,12.82,344.140015,201.759995,1078.589966,320.420013,54.700001,324.519989,8.9,210.619995,14.49,4.15,2720.1298829999996
5.0,18.0,2018.0,43.380001,6.15,13.0,351.230011,202.520004,1066.359985,320.450012,53.389998999999996,329.019989,8.7,211.059998,14.43,3.96,2712.969971
5.0,21.0,2018.0,44.279999,6.68,12.99,363.920013,205.770004,1079.579956,324.2799990000001,55.48,331.359985,9.0,213.949997,14.67,3.67,2733.01001
5.0,22.0,2018.0,42.880001,6.53,12.98,355.019989,204.369995,1069.72998,317.130005,59.029999,324.5,8.93,207.729996,14.56,3.79,2724.439941
5.0,23.0,2018.0,42.799999,6.6,13.1,359.209991,205.559998,1079.689941,325.320007,59.970001,328.230011,8.8,211.139999,14.51,3.76,2733.290039
5.0,24.0,2018.0,43.560001,6.42,13.41,359.0,208.729996,1079.23999,326.350006,61.490002000000004,332.809998,8.86,213.940002,14.29,3.7,2727.76001
5.0,25.0,2018.0,44.91,6.2,13.54,360.089996,208.119995,1075.660034,320.799988,61.349998,331.929993,8.81,211.270004,13.68,3.53,2721.330078
5.0,29.0,2018.0,43.59,6.23,13.36,352.480011,201.809998,1060.319946,317.200012,62.619999,326.480011,8.7,209.029999,13.51,3.61,2689.860107
5.0,30.0,2018.0,43.299999,6.35,13.82,358.190002,204.039993,1067.800049,321.040009,62.57,331.570007,8.93,212.320007,13.83,3.62,2724.01001
5.0,31.0,2018.0,43.540001,6.25,13.73,352.160004,201.710007,1084.98999,314.540009,57.59,327.25,8.63,209.5,13.55,3.56,2705.27002
6.0,1.0,2018.0,44.0,6.2410000000000005,14.4,356.72000099999997,203.470001,1119.5,316.630005,58.740002000000004,329.98999,8.65,211.360001,13.25,3.17,2734.6201170000004
6.0,4.0,2018.0,44.860001,6.31,14.85,360.730011,202.600006,1139.290039,318.170013,59.099998,332.809998,8.56,212.630005,13.12,3.03,2746.8701170000004
6.0,5.0,2018.0,44.18,6.7,14.85,360.100006,201.100006,1139.660034,320.019989,59.41,329.190002,8.6,213.270004,13.22,3.07,2748.800049
6.0,6.0,2018.0,44.189999,7.56,15.67,371.559998,201.509995,1136.880005,319.910004,59.419998,335.220001,8.6,212.919998,13.16,2.89,2772.350098
6.0,7.0,2018.0,43.84,7.42,14.89,368.52999900000003,202.850006,1123.859985,321.950012,59.630001,338.070007,8.62,212.660004,13.35,2.97,2770.3701170000004
6.0,8.0,2018.0,43.110001,7.17,15.25,369.5,202.580002,1120.869995,322.309998,61.389998999999996,338.630005,8.63,214.559998,13.27,2.9,2779.030029
6.0,11.0,2018.0,44.16,6.816,15.73,370.940002,201.699997,1129.98999,319.299988,61.389998999999996,334.359985,8.69,212.559998,13.36,3.07,2782.0
6.0,12.0,2018.0,43.41,6.8320000000000025,15.85,370.619995,198.5,1139.319946,315.160004,60.549999,329.350006,8.49,206.610001,13.4,3.24,2786.850098
6.0,13.0,2018.0,42.919998,6.94,16.32,363.850006,199.820007,1134.790039,314.350006,60.049999,327.820007,8.44,205.470001,13.47,3.44,2775.6298829999996
6.0,14.0,2018.0,43.080002,6.84,16.25,362.420013,195.820007,1152.119995,310.589996,59.18,322.559998,8.39,202.679993,13.52,3.2,2782.48999
6.0,15.0,2018.0,42.77,6.86,16.34,357.880005,195.800003,1152.26001,310.140015,58.23,321.519989,8.33,201.529999,13.05,3.03,2779.659912
6.0,18.0,2018.0,42.439999,6.92,17.110001,354.73999,195.970001,1173.459961,309.519989,58.450001,322.420013,8.23,202.610001,13.29,3.13,2773.75
6.0,19.0,2018.0,41.509998,7.2,16.690001000000002,341.119995,190.690002,1168.060059,302.519989,59.25,313.839996,8.15,196.600006,13.14,3.13,2762.590088
6.0,20.0,2018.0,42.029999,7.51,16.52,342.690002,191.399994,1169.839966,302.859985,58.950001,312.079987,8.02,196.419998,13.28,3.26,2767.320068
6.0,21.0,2018.0,41.490002,7.87,15.65,337.660004,188.429993,1157.660034,300.380005,59.439999,313.450012,8.15,194.699997,13.31,3.32,2749.76001
6.0,22.0,2018.0,41.349998,7.53,15.8,338.910004,189.380005,1155.47998,299.380005,57.099998,312.059998,8.13,193.380005,14.02,3.86,2754.8798829999996
6.0,25.0,2018.0,39.68,7.29,15.11,331.200012,189.100006,1124.810059,298.769989,53.16,313.720001,8.27,193.520004,13.77,3.88,2717.070068
6.0,26.0,2018.0,39.09,7.07,15.5,331.299988,188.800003,1118.459961,299.079987,54.59,309.339996,8.19,193.899994,14.27,4.12,2723.060059
6.0,27.0,2018.0,38.259998,6.72,14.97,329.820007,185.889999,1103.97998,294.7799990000001,52.259997999999996,306.589996,8.16,192.539993,14.65,4.19,2699.6298829999996
6.0,28.0,2018.0,38.200001,7.06,15.31,334.649994,187.440002,1114.219971,295.23999,53.139998999999996,307.720001,8.11,192.919998,14.86,4.33,2716.310059
6.0,29.0,2018.0,37.959999,7.07,14.99,335.51001,186.410004,1115.650024,295.429993,52.439999,307.700012,8.09,193.179993,15.06,4.06,2718.3701170000004
7.0,2.0,2018.0,38.360001,7.27,15.16,336.079987,187.369995,1127.459961,299.119995,54.48,308.869995,8.05,194.389999,14.96,4.15,2726.709961
7.0,3.0,2018.0,37.75,7.12,15.0,332.929993,189.690002,1102.890015,299.459991,51.48,308.839996,8.03,195.029999,14.92,4.04,2713.219971
7.0,5.0,2018.0,37.990002,7.121,15.5,333.179993,188.699997,1124.27002,299.190002,52.84,308.25,7.75,193.630005,14.78,3.95,2736.610107
7.0,6.0,2018.0,38.09,7.08,16.360001,334.640015,188.839996,1140.170044,299.190002,53.23,307.359985,7.95,193.570007,14.96,4.03,2759.820068
7.0,9.0,2018.0,39.310001,7.0,16.610001,341.920013,191.539993,1154.050049,306.480011,54.310001,313.700012,7.98,197.320007,15.03,4.05,2784.169922
7.0,10.0,2018.0,39.119999,6.95,16.549999,347.160004,192.800003,1152.839966,308.829987,55.740002000000004,315.119995,8.06,195.910004,15.07,3.97,2793.840088
7.0,11.0,2018.0,35.959999,6.85,16.27,340.600006,191.509995,1153.900024,306.579987,54.18,311.769989,7.82,194.029999,14.31,4.0,2774.02002
